Strain,Pore Density,Acetone,Methanol,Ethanol,Compressive strength
15.37351875,20,1,0,0,21.30334554
15.39780625,20,1,0,0,22.48032494
15.421475,20,1,0,0,23.57883295
15.43704375,20,1,0,0,24.79505721
15.45634375,20,1,0,0,26.16819222
15.4793875,20,1,0,0,27.93366133
15.50305,20,1,0,0,29.65990847
15.54353125,20,1,0,0,25.85434783
15.5615875,20,1,0,0,26.75668192
15.58089375,20,1,0,0,28.16906178
15.6033125,20,1,0,0,29.77759725
15.626975,20,1,0,0,28.83601831
15.64690625,20,1,0,0,28.09059497
15.66558125,20,1,0,0,29.50297483
15.68426875,20,1,0,0,30.91535469
15.70730625,20,1,0,0,32.48466819
15.73284375,20,1,0,0,34.21089245
15.757125,20,1,0,0,32.60235698
15.7745625,20,1,0,0,32.79851259
15.79075625,20,1,0,0,33.81858124
15.8094375,20,1,0,0,29.30681922
15.833725,20,1,0,0,29.62066362
15.8586375,20,1,0,0,31.62153318
15.87980625,20,1,0,0,33.19084668
15.895375,20,1,0,0,34.48553776
15.9134375,20,1,0,0,35.27018307
15.936475,20,1,0,0,35.19171625
15.98318125,20,1,0,0,27.26670481
16.0018625,20,1,0,0,28.71832952
16.02054375,20,1,0,0,29.93453089
16.03798125,20,1,0,0,30.64073227
16.061025,20,1,0,0,32.56313501
16.08593125,20,1,0,0,33.97549199
16.1058625,20,1,0,0,34.95631579
16.1257875,20,1,0,0,35.7409611
16.14571875,20,1,0,0,37.42798627
16.1675125,20,1,0,0,38.84034325
16.18993125,20,1,0,0,39.4680778
16.211725,20,1,0,0,38.36956522
16.2297875,20,1,0,0,37.82029748
16.24846875,20,1,0,0,39.50729977
16.26715,20,1,0,0,41.23354691
16.28894375,20,1,0,0,42.44974828
16.31448125,20,1,0,0,44.33292906
16.33440625,20,1,0,0,46.25533181
16.3524625,20,1,0,0,47.86386728
16.37176875,20,1,0,0,49.59011442
16.42283125,20,1,0,0,50.37475973
16.44338125,20,1,0,0,51.78713959
16.45895,20,1,0,0,53.27798627
16.4763875,20,1,0,0,29.93453089
16.4969375,20,1,0,0,22.59802517
16.521225,20,1,0,0,24.59887872
16.5455125,20,1,0,0,26.40359268
16.563575,20,1,0,0,27.85519451
16.5810125,20,1,0,0,28.91448513
16.60155625,20,1,0,0,29.54221968
16.62585,20,1,0,0,29.26757437
16.65013125,20,1,0,0,30.40533181
16.6694375,20,1,0,0,28.28677346
16.68749375,20,1,0,0,30.01299771
16.70555625,20,1,0,0,28.99295195
16.7248625,20,1,0,0,17.96856751
16.74976875,20,1,0,0,20.00866819
16.77405625,20,1,0,0,21.34257895
16.7939875,20,1,0,0,21.81337071
16.8132875,20,1,0,0,21.73490618
16.8543875,20,1,0,0,23.89270023
16.8768125,20,1,0,0,25.10892449
16.8967375,20,1,0,0,24.12810069
16.91604375,20,1,0,0,24.79505721
16.9341,20,1,0,0,26.36437071
16.95465,20,1,0,0,27.73750572
16.9795625,20,1,0,0,29.30681922
17.00446875,20,1,0,0,30.32686499
17.0244,20,1,0,0,31.62153318
17.04308125,20,1,0,0,29.50297483
17.0611375,20,1,0,0,30.71919908
17.0829375,20,1,0,0,32.48466819
17.1066,20,1,0,0,32.99469108
17.12839375,20,1,0,0,33.42624714
17.14708125,20,1,0,0,31.42537757
17.16326875,20,1,0,0,22.12723112
17.20810625,20,1,0,0,25.73663616
17.23176875,20,1,0,0,27.69828375
17.25231875,20,1,0,0,29.11064073
17.27286875,20,1,0,0,30.60148741
17.2928,20,1,0,0,32.24926773
17.31459375,20,1,0,0,34.13242563
17.33576875,20,1,0,0,36.05482838
17.35445,20,1,0,0,37.11411899
17.37313125,20,1,0,0,38.21263158
17.39119375,20,1,0,0,38.36956522
17.4129875,20,1,0,0,39.66423341
17.43914375,20,1,0,0,41.27279176
17.46218125,20,1,0,0,34.44629291
17.4821125,20,1,0,0,34.56398169
17.50016875,20,1,0,0,36.3294508
17.519475,20,1,0,0,38.13416476
17.5431375,20,1,0,0,40.09578947
17.56493125,20,1,0,0,41.54741419
17.58361875,20,1,0,0,37.85954233
17.6023,20,1,0,0,30.24839817
17.642775,20,1,0,0,30.40533181
17.66830625,20,1,0,0,32.83775744
17.69259375,20,1,0,0,34.36782609
17.71065625,20,1,0,0,33.2693135
17.72809375,20,1,0,0,33.97549199
17.7492625,20,1,0,0,36.05482838
17.77355,20,1,0,0,35.85867277
17.794725,20,1,0,0,35.23093822
17.81340625,20,1,0,0,36.48638444
17.8314625,20,1,0,0,28.60061785
17.85015,20,1,0,0,25.85434783
17.87256875,20,1,0,0,26.4820595
17.8981,20,1,0,0,28.60061785
17.92051875,20,1,0,0,30.40533181
17.93795625,20,1,0,0,31.58231121
17.95788125,20,1,0,0,32.60235698
17.9803,20,1,0,0,33.6616476
18.00271875,20,1,0,0,34.05395881
18.0245125,20,1,0,0,35.81942792
18.0432,20,1,0,0,37.42798627
18.0799375,20,1,0,0,40.09578947
18.10298125,20,1,0,0,40.95892449
18.12726875,20,1,0,0,39.03652174
18.14656875,20,1,0,0,40.68430206
18.165875,20,1,0,0,41.97897025
18.18518125,20,1,0,0,43.3128833
18.20884375,20,1,0,0,45.31375286
18.23313125,20,1,0,0,46.84382151
18.25493125,20,1,0,0,44.29370709
18.2729875,20,1,0,0,41.97897025
18.290425,20,1,0,0,43.54828375
18.30910625,20,1,0,0,44.84295195
18.33276875,20,1,0,0,46.01993135
18.35643125,20,1,0,0,47.19691076
18.37760625,20,1,0,0,39.62501144
18.39441875,20,1,0,0,36.05482838
18.41435,20,1,0,0,32.87697941
18.43614375,20,1,0,0,33.15162471
18.45980625,20,1,0,0,32.01386728
18.50153125,20,1,0,0,31.50384439
18.5202125,20,1,0,0,31.46459954
18.53951875,20,1,0,0,33.38700229
18.56318125,20,1,0,0,33.97549199
18.58809375,20,1,0,0,33.70086957
18.606775,20,1,0,0,34.91709382
18.626075,20,1,0,0,31.85693364
18.64725,20,1,0,0,32.32773455
18.66905,20,1,0,0,34.21089245
18.69084375,20,1,0,0,35.34864989
18.71015,20,1,0,0,34.52475973
18.72883125,20,1,0,0,32.6808238
18.7475125,20,1,0,0,34.44629291
18.76681875,20,1,0,0,36.21176201
18.79173125,20,1,0,0,37.62414188
18.81476875,20,1,0,0,33.07315789
18.83345,20,1,0,0,34.13242563
18.85213125,20,1,0,0,34.2501373
18.87393125,20,1,0,0,35.50558352
18.921875,20,1,0,0,39.38961098
18.9393125,20,1,0,0,31.89617849
18.958,20,1,0,0,19.22401373
18.97605625,20,1,0,0,20.04789931
18.998475,20,1,0,0,21.61720595
19.0233875,20,1,0,0,23.57883295
19.04455625,20,1,0,0,24.912746
19.061375,20,1,0,0,25.54048055
19.080675,20,1,0,0,26.71745995
19.1031,20,1,0,0,26.71745995
19.12738125,20,1,0,0,27.93366133
19.150425,20,1,0,0,18.28242792
19.1678625,20,1,0,0,19.34171167
19.18716875,20,1,0,0,20.55792449
19.20584375,20,1,0,0,21.53874142
19.22826875,20,1,0,0,22.71572082
19.25255,20,1,0,0,23.77501144
19.29240625,20,1,0,0,25.03045767
19.3117125,20,1,0,0,25.65816934
19.3322625,20,1,0,0,26.20743707
19.35468125,20,1,0,0,27.38441648
19.37585625,20,1,0,0,24.36350114
19.3951625,20,1,0,0,23.85347826
19.4150875,20,1,0,0,21.4602746
19.4350125,20,1,0,0,20.51869108
19.45805625,20,1,0,0,22.00953318
19.4835875,20,1,0,0,23.50036613
19.5041375,20,1,0,0,24.28503432
19.5222,20,1,0,0,22.40186041
19.54025625,20,1,0,0,23.81423341
19.56080625,20,1,0,0,25.14814645
19.58509375,20,1,0,0,26.52128146
19.6075125,20,1,0,0,19.7340389
19.62619375,20,1,0,0,20.91101831
19.644875,20,1,0,0,22.32339359
19.6629375,20,1,0,0,22.04876659
19.6866,20,1,0,0,20.91101831
19.7308125,20,1,0,0,21.89183524
19.75011875,20,1,0,0,23.38267735
19.77005,20,1,0,0,23.65729977
19.79121875,20,1,0,0,24.83427918
19.81488125,20,1,0,0,25.42276888
19.8348125,20,1,0,0,23.81423341
19.85225,20,1,0,0,25.22661327
19.872175,20,1,0,0,26.59974828
19.89148125,20,1,0,0,28.051373
19.9170125,20,1,0,0,23.77501144
19.941925,20,1,0,0,25.10892449
19.961225,20,1,0,0,26.32512586
19.9792875,20,1,0,0,25.5012357
19.99796875,20,1,0,0,22.32339359
20.0203875,20,1,0,0,23.89270023
20.04405,20,1,0,0,25.5012357
20.06398125,20,1,0,0,27.18823799
20.08204375,20,1,0,0,28.28677346
20.10134375,20,1,0,0,29.54221968
20.121275,20,1,0,0,30.71919908
20.1449375,20,1,0,0,32.48466819
20.19039375,20,1,0,0,35.19171625
20.20783125,20,1,0,0,36.68256293
20.2271375,20,1,0,0,38.21263158
20.251425,20,1,0,0,30.01299771
20.2757125,20,1,0,0,31.1115103
20.29501875,20,1,0,0,32.48466819
20.31120625,20,1,0,0,33.46546911
20.3305125,20,1,0,0,34.56398169
20.34981875,20,1,0,0,35.89789474
20.37410625,20,1,0,0,32.0923341
20.40025625,20,1,0,0,34.21089245
20.41894375,20,1,0,0,35.46633867
20.43638125,20,1,0,0,36.64331808
20.456925,20,1,0,0,38.13416476
20.47996875,20,1,0,0,34.99556064
20.50425625,20,1,0,0,33.70086957
20.525425,20,1,0,0,35.4271167
20.5428625,20,1,0,0,36.83949657
20.55968125,20,1,0,0,38.09494279
20.57960625,20,1,0,0,37.85954233
20.62818125,20,1,0,0,21.4995103
20.6468625,20,1,0,0,22.87265217
20.6643,20,1,0,0,24.12810069
20.68485,20,1,0,0,25.5012357
20.71038125,20,1,0,0,25.65816934
20.7359125,20,1,0,0,23.81423341
20.75521875,20,1,0,0,25.46201373
20.7707875,20,1,0,0,26.87439359
20.7876,20,1,0,0,28.48292906
20.80939375,20,1,0,0,29.89530892
20.83430625,20,1,0,0,31.66077803
20.85796875,20,1,0,0,33.2693135
20.87665,20,1,0,0,34.95631579
20.89346875,20,1,0,0,35.70173913
20.9146375,20,1,0,0,35.03478261
20.93768125,20,1,0,0,36.80025172
20.96196875,20,1,0,0,38.05569794
20.98251875,20,1,0,0,36.64331808
20.99995625,20,1,0,0,31.7
21.01739375,20,1,0,0,33.38700229
21.06409375,20,1,0,0,37.8987643
21.0877625,20,1,0,0,40.09578947
21.1070625,20,1,0,0,40.72352403
21.125125,20,1,0,0,34.40707094
21.14629375,20,1,0,0,35.97636156
21.1693375,20,1,0,0,38.2910984
21.19175625,20,1,0,0,40.37043478
21.2110625,20,1,0,0,42.3320595
21.2285,20,1,0,0,44.0975286
21.2446875,20,1,0,0,45.39221968
21.2664875,20,1,0,0,46.68688787
21.29264375,20,1,0,0,49.43318078
21.3144375,20,1,0,0,51.15940503
21.33311875,20,1,0,0,52.92489703
21.35118125,20,1,0,0,53.98416476
21.37421875,20,1,0,0,49.08009153
21.39975625,20,1,0,0,48.09926773
21.42279375,20,1,0,0,47.62846682
21.44023125,20,1,0,0,49.7078032
21.4558,20,1,0,0,51.31633867
21.497525,20,1,0,0,55.39654462
21.523675,20,1,0,0,37.03565217
21.544225,20,1,0,0,35.66251716
21.56104375,20,1,0,0,37.19258581
21.58096875,20,1,0,0,38.68343249
21.6040125,20,1,0,0,38.80112128
21.62829375,20,1,0,0,39.58576659
21.64946875,20,1,0,0,41.15508009
21.66815625,20,1,0,0,42.68514874
21.6849625,20,1,0,0,43.82290618
21.70489375,20,1,0,0,43.19519451
21.72855625,20,1,0,0,43.70519451
21.75346875,20,1,0,0,44.84295195
21.77276875,20,1,0,0,40.72352403
21.79145625,20,1,0,0,42.52823799
21.812,20,1,0,0,43.43057208
21.834425,20,1,0,0,43.97983982
21.85621875,20,1,0,0,39.2719222
21.87614375,20,1,0,0,31.42537757
21.896075,20,1,0,0,33.34778032
21.9334375,20,1,0,0,36.9179405
21.957725,20,1,0,0,39.11498856
21.9820125,20,1,0,0,41.31201373
22.0031875,20,1,0,0,43.19519451
22.02249375,20,1,0,0,42.17512586
22.04116875,20,1,0,0,43.03826087
22.06296875,20,1,0,0,44.80372998
22.08663125,20,1,0,0,46.9615103
22.1065625,20,1,0,0,48.06004577
22.1258625,20,1,0,0,49.74704805
22.142675,20,1,0,0,51.6694508
22.16323125,20,1,0,0,43.19519451
22.1881375,20,1,0,0,30.95457666
22.2118,20,1,0,0,33.15162471
22.23048125,20,1,0,0,34.838627
22.25103125,20,1,0,0,36.64331808
22.27220625,20,1,0,0,38.21263158
22.294625,20,1,0,0,40.17425629
22.3326125,20,1,0,0,28.44368421
22.3525375,20,1,0,0,20.12636384
22.37184375,20,1,0,0,20.47945995
22.3936375,20,1,0,0,21.61720595
22.41855,20,1,0,0,23.34345538
22.44034375,20,1,0,0,24.95199085
22.45903125,20,1,0,0,26.16819222
22.47895625,20,1,0,0,27.4628833
22.50013125,20,1,0,0,29.07141876
22.521925,20,1,0,0,30.60148741
22.54371875,20,1,0,0,22.16646453
22.56178125,20,1,0,0,22.99034325
22.5810875,20,1,0,0,24.44196796
22.59976875,20,1,0,0,24.32425629
22.6221875,20,1,0,0,24.20656751
22.6489625,20,1,0,0,25.10892449
22.67200625,20,1,0,0,25.03045767
22.68881875,20,1,0,0,21.53874142
22.706875,20,1,0,0,22.20569794
22.7529625,20,1,0,0,25.46201373
22.775375,20,1,0,0,26.56052632
22.79219375,20,1,0,0,27.85519451
22.81025,20,1,0,0,29.11064073
22.82955625,20,1,0,0,30.44455378
22.851975,20,1,0,0,32.24926773
22.8768875,20,1,0,0,33.50471396
22.899925,20,1,0,0,34.99556064
22.91611875,20,1,0,0,33.62240275
22.93604375,20,1,0,0,35.58405034
22.9590875,20,1,0,0,37.19258581
22.98275,20,1,0,0,38.17338673
23.003925,20,1,0,0,36.99640732
23.0213625,20,1,0,0,36.29022883
23.04066875,20,1,0,0,36.56485126
23.05996875,20,1,0,0,38.09494279
23.0823875,20,1,0,0,39.70347826
23.12660625,20,1,0,0,36.17254005
23.1440375,20,1,0,0,31.73924485
23.1645875,20,1,0,0,26.40359268
23.188875,20,1,0,0,28.36524027
23.2131625,20,1,0,0,30.13070938
23.2343375,20,1,0,0,30.16993135
23.25053125,20,1,0,0,29.85606407
23.2692125,20,1,0,0,31.58231121
23.2885125,20,1,0,0,33.38700229
23.31218125,20,1,0,0,35.4271167
23.33584375,20,1,0,0,34.36782609
23.3576375,20,1,0,0,36.17254005
23.37383125,20,1,0,0,36.52562929
23.39438125,20,1,0,0,36.7217849
23.41741875,20,1,0,0,38.487254
23.4410875,20,1,0,0,40.72352403
23.4616375,20,1,0,0,42.52823799
23.48031875,20,1,0,0,44.17599542
23.499,20,1,0,0,45.78453089
23.51768125,20,1,0,0,47.07922197
23.5650125,20,1,0,0,48.09926773
23.58306875,20,1,0,0,46.13764302
23.603,20,1,0,0,44.01906178
23.62416875,20,1,0,0,37.07487414
23.6478375,20,1,0,0,32.87697941
23.670875,20,1,0,0,34.87784897
23.69080625,20,1,0,0,36.48638444
23.70948125,20,1,0,0,37.8987643
23.72691875,20,1,0,0,39.54654462
23.746225,20,1,0,0,41.3512357
23.76926875,20,1,0,0,42.99901602
23.79355625,20,1,0,0,44.52908467
23.8128625,20,1,0,0,45.98070938
23.83091875,20,1,0,0,46.92228833
23.85146875,20,1,0,0,41.23354691
23.87638125,20,1,0,0,42.60668192
23.9012875,20,1,0,0,44.92141876
23.919975,20,1,0,0,45.4706865
23.93740625,20,1,0,0,46.56919908
23.95546875,20,1,0,0,48.37389016
24.002175,20,1,0,0,51.12018307
24.0245875,20,1,0,0,48.96237986
24.04078125,20,1,0,0,51.08093822
24.0594625,20,1,0,0,50.80631579
24.08125625,20,1,0,0,51.6694508
24.10616875,20,1,0,0,49.82549199
24.13045625,20,1,0,0,49.55086957
24.14789375,20,1,0,0,44.37215103
24.16533125,20,1,0,0,41.11585812
24.18276875,20,1,0,0,42.44974828
24.20518125,20,1,0,0,40.64505721
24.23134375,20,1,0,0,37.62414188
24.2531375,20,1,0,0,37.85954233
24.27244375,20,1,0,0,38.72265446
24.2905,20,1,0,0,40.25272311
24.31105,20,1,0,0,41.62588101
24.3340875,20,1,0,0,39.23267735
24.3764375,20,1,0,0,38.8795881
24.39449375,20,1,0,0,40.80199085
24.41318125,20,1,0,0,41.42970252
24.43559375,20,1,0,0,42.3320595
24.46050625,20,1,0,0,44.8821968
24.482925,20,1,0,0,47.07922197
24.50285,20,1,0,0,32.6808238
24.5209125,20,1,0,0,30.48379863
24.54021875,20,1,0,0,32.40620137
24.56450625,20,1,0,0,30.91535469
24.5863,20,1,0,0,32.48466819
24.60498125,20,1,0,0,34.32860412
24.6236625,20,1,0,0,35.89789474
24.64235,20,1,0,0,37.19258581
24.6653875,20,1,0,0,36.17254005
24.710225,20,1,0,0,38.40878719
24.72953125,20,1,0,0,37.03565217
24.7507,20,1,0,0,36.64331808
24.771875,20,1,0,0,34.87784897
24.7955375,20,1,0,0,37.34951945
24.81546875,20,1,0,0,39.07574371
24.83290625,20,1,0,0,37.97723112
24.8522125,20,1,0,0,38.33032037
24.87026875,20,1,0,0,35.54480549
24.89455625,20,1,0,0,37.46720824
24.9200875,20,1,0,0,37.82029748
24.9406375,20,1,0,0,39.50729977
24.95745,20,1,0,0,40.95892449
24.978,20,1,0,0,42.72439359
24.99979375,20,1,0,0,44.56832952
25.0228375,20,1,0,0,46.45148741
25.0440125,20,1,0,0,37.66336384
25.06269375,20,1,0,0,36.25100686
25.0994375,20,1,0,0,39.03652174
25.123725,20,1,0,0,40.72352403
25.14925625,20,1,0,0,42.64592677
25.170425,20,1,0,0,44.17599542
25.18724375,20,1,0,0,45.98070938
25.205925,20,1,0,0,36.80025172
25.2302125,20,1,0,0,34.05395881
25.25511875,20,1,0,0,36.40791762
25.274425,20,1,0,0,37.8987643
25.29061875,20,1,0,0,38.40878719
25.308675,20,1,0,0,39.54654462
25.32985,20,1,0,0,41.07661327
25.3522625,20,1,0,0,43.19519451
25.37904375,20,1,0,0,40.91967963
25.39896875,20,1,0,0,32.13155606
25.4151625,20,1,0,0,31.15075515
25.4363375,20,1,0,0,32.95544622
25.4836625,20,1,0,0,34.99556064
25.50359375,20,1,0,0,36.48638444
25.52103125,20,1,0,0,37.38874142
25.5390875,20,1,0,0,36.76102975
25.5596375,20,1,0,0,34.76016018
25.58455,20,1,0,0,36.80025172
25.60696875,20,1,0,0,31.97464531
25.62565,20,1,0,0,32.40620137
25.64308125,20,1,0,0,33.70086957
25.6642625,20,1,0,0,35.66251716
25.68854375,20,1,0,0,35.7409611
25.7147,20,1,0,0,31.89617849
25.73400625,20,1,0,0,33.74011442
25.7502,20,1,0,0,34.40707094
25.76825625,20,1,0,0,35.66251716
25.79005,20,1,0,0,36.76102975
25.81495625,20,1,0,0,39.19345538
25.83738125,20,1,0,0,40.762746
25.85481875,20,1,0,0,41.90050343
25.87225,20,1,0,0,43.62675057
25.91709375,20,1,0,0,47.62846682
25.94013125,20,1,0,0,49.7078032
25.96130625,20,1,0,0,45.74530892
25.9806125,20,1,0,0,35.70173913
25.99804375,20,1,0,0,37.34951945
26.017975,20,1,0,0,34.838627
26.0416375,20,1,0,0,31.1115103
26.06530625,20,1,0,0,32.6808238
26.08585,20,1,0,0,34.32860412
26.1032875,20,1,0,0,35.70173913
26.1238375,20,1,0,0,36.95718535
26.14750625,20,1,0,0,38.95805492
26.17116875,20,1,0,0,38.36956522
26.19171875,20,1,0,0,21.22487872
26.20915625,20,1,0,0,22.79418764
26.22534375,20,1,0,0,22.55878947
26.24651875,20,1,0,0,21.73490618
26.272675,20,1,0,0,23.6180778
26.31190625,20,1,0,0,25.89356979
26.32996875,20,1,0,0,27.26670481
26.35300625,20,1,0,0,28.95370709
26.37791875,20,1,0,0,29.73837529
26.40158125,20,1,0,0,29.89530892
26.41964375,20,1,0,0,31.38613272
26.437075,20,1,0,0,32.64157895
26.4545125,20,1,0,0,33.93627002
26.47755625,20,1,0,0,31.42537757
26.50370625,20,1,0,0,32.75929062
26.52363125,20,1,0,0,34.48553776
26.53983125,20,1,0,0,30.71919908
26.55850625,20,1,0,0,31.62153318
26.58216875,20,1,0,0,33.42624714
26.60708125,20,1,0,0,34.13242563
26.628875,20,1,0,0,36.17254005
26.64631875,20,1,0,0,37.74183066
26.68368125,20,1,0,0,40.33118993
26.7085875,20,1,0,0,39.70347826
26.73349375,20,1,0,0,29.03217391
26.753425,20,1,0,0,29.65990847
26.7714875,20,1,0,0,27.38441648
26.79016875,20,1,0,0,28.83601831
26.8125875,20,1,0,0,30.44455378
26.835,20,1,0,0,32.24926773
26.85555625,20,1,0,0,33.34778032
26.8748625,20,1,0,0,34.91709382
26.89291875,20,1,0,0,35.03478261
26.913475,20,1,0,0,36.52562929
26.93650625,20,1,0,0,36.99640732
26.96141875,20,1,0,0,36.80025172
26.98384375,20,1,0,0,38.68343249
27.00189375,20,1,0,0,39.58576659
27.0193375,20,1,0,0,40.17425629
27.04113125,20,1,0,0,42.21437071
27.06604375,20,1,0,0,44.45061785
27.08659375,20,1,0,0,45.70606407
27.1214625,20,1,0,0,41.70434783
27.14076875,20,1,0,0,42.84208238
27.165675,20,1,0,0,43.86212815
27.18996875,20,1,0,0,37.74183066
27.2117625,20,1,0,0,35.27018307
27.23044375,20,1,0,0,36.87871854
27.249125,20,1,0,0,38.36956522
27.27154375,20,1,0,0,39.66423341
27.29458125,20,1,0,0,41.31201373
27.31575625,20,1,0,0,41.07661327
27.33381875,20,1,0,0,41.82203661
27.3500125,20,1,0,0,30.16993135
27.37118125,20,1,0,0,22.91187643
27.39671875,20,1,0,0,24.87352403
27.421,20,1,0,0,26.4820595
27.440925,20,1,0,0,27.97290618
27.45836875,20,1,0,0,29.14988558
27.47704375,20,1,0,0,30.13070938
27.4994625,20,1,0,0,31.34691076
27.54243125,20,1,0,0,32.75929062
27.5617375,20,1,0,0,32.32773455
27.57918125,20,1,0,0,32.6808238
27.60035,20,1,0,0,34.56398169
27.62525625,20,1,0,0,31.66077803
27.65016875,20,1,0,0,32.32773455
27.67009375,20,1,0,0,33.58318078
27.6862875,20,1,0,0,34.52475973
27.7062125,20,1,0,0,36.3294508
27.731125,20,1,0,0,33.38700229
27.75416875,20,1,0,0,24.20656751
27.77409375,20,1,0,0,25.85434783
27.79090625,20,1,0,0,27.10979405
27.80834375,20,1,0,0,22.55878947
27.8301375,20,1,0,0,21.81337071
27.85504375,20,1,0,0,23.18652174
27.88058125,20,1,0,0,24.75581236
27.9142125,20,1,0,0,21.53874142
27.93538125,20,1,0,0,23.14727689
27.96029375,20,1,0,0,25.10892449
27.98333125,20,1,0,0,26.32512586
28.00450625,20,1,0,0,26.32512586
28.0207,20,1,0,0,16.16386499
28.03813125,20,1,0,0,17.53700686
28.06055,20,1,0,0,19.02784897
28.0854625,20,1,0,0,20.67562243
28.10725625,20,1,0,0,19.85173684
28.12469375,20,1,0,0,19.57710755
28.14213125,20,1,0,0,21.02871625
28.16516875,20,1,0,0,22.36262929
28.1900875,20,1,0,0,24.52043478
28.21436875,20,1,0,0,25.89356979
28.23305625,20,1,0,0,26.0897254
28.24861875,20,1,0,0,26.87439359
28.266675,20,1,0,0,27.73750572
28.2891,20,1,0,0,27.26670481
28.3127625,20,1,0,0,28.48292906
28.3538625,20,1,0,0,32.13155606
28.3713,20,1,0,0,33.46546911
28.39371875,20,1,0,0,34.28935927
28.41738125,20,1,0,0,33.15162471
28.44104375,20,1,0,0,31.03304348
28.4622125,20,1,0,0,32.24926773
28.47965625,20,1,0,0,30.44455378
28.4970875,20,1,0,0,31.26844394
28.5188875,20,1,0,0,33.34778032
28.543175,20,1,0,0,35.50558352
28.56559375,20,1,0,0,37.46720824
28.5849,20,1,0,0,38.8795881
28.6017125,20,1,0,0,40.40965675
28.62350625,20,1,0,0,42.13590389
28.64655,20,1,0,0,43.46981693
28.6702125,20,1,0,0,23.81423341
28.69200625,20,1,0,0,15.33997712
28.7082,20,1,0,0,16.12463158
28.7256375,20,1,0,0,16.55618993
28.748675,20,1,0,0,17.9293341
28.7723375,20,1,0,0,18.91015332
28.811575,20,1,0,0,21.10718307
28.830875,20,1,0,0,22.51955835
28.85454375,20,1,0,0,24.16732265
28.87820625,20,1,0,0,25.93279176
28.900625,20,1,0,0,27.54135011
28.9186875,20,1,0,0,28.71832952
28.9355,20,1,0,0,28.56139588
28.95480625,20,1,0,0,26.6782151
28.9790875,20,1,0,0,28.36524027
29.00275,20,1,0,0,29.11064073
29.02205625,20,1,0,0,29.97377574
29.04011875,20,1,0,0,31.54306636
29.06066875,20,1,0,0,32.95544622
29.0837125,20,1,0,0,34.09320366
29.10675,20,1,0,0,36.05482838
29.1273,20,1,0,0,31.62153318
29.14660625,20,1,0,0,29.97377574
29.163425,20,1,0,0,31.77846682
29.18396875,20,1,0,0,33.30853547
29.20888125,20,1,0,0,34.52475973
29.25246875,20,1,0,0,30.52302059
29.27115,20,1,0,0,31.15075515
29.29045625,20,1,0,0,33.07315789
29.31225625,20,1,0,0,35.11324943
29.33405,20,1,0,0,36.7217849
29.35646875,20,1,0,0,38.95805492
29.375775,20,1,0,0,40.91967963
29.3925875,20,1,0,0,40.99814645
29.4137625,20,1,0,0,34.28935927
29.43804375,20,1,0,0,36.05482838
29.4617125,20,1,0,0,36.29022883
29.4828875,20,1,0,0,36.60409611
29.50031875,20,1,0,0,38.487254
29.519625,20,1,0,0,39.31114416
29.5439125,20,1,0,0,36.09407323
29.56633125,20,1,0,0,36.64331808
29.58625625,20,1,0,0,38.60496568
29.6037,20,1,0,0,38.76189931
29.6205125,20,1,0,0,38.09494279
29.64230625,20,1,0,0,38.36956522
29.69025625,20,1,0,0,41.58663616
29.71018125,20,1,0,0,43.46981693
29.7294875,20,1,0,0,43.54828375
29.7500375,20,1,0,0,44.01906178
29.77245625,20,1,0,0,46.09839817
29.794875,20,1,0,0,47.23615561
29.8135625,20,1,0,0,46.49073227
29.83161875,20,1,0,0,42.99901602
29.849675,20,1,0,0,45.23528604
29.87334375,20,1,0,0,47.03997712
29.89700625,20,1,0,0,43.58750572
29.919425,20,1,0,0,42.68514874
29.93873125,20,1,0,0,44.37215103
29.9574125,20,1,0,0,46.49073227
29.9773375,20,1,0,0,48.68775744
30.00100625,20,1,0,0,37.15334096
30.02279375,20,1,0,0,25.73663616
30.04335,20,1,0,0,27.58057208
30.05954375,20,1,0,0,28.83601831
30.078225,20,1,0,0,30.40533181
30.12741875,20,1,0,0,33.81858124
30.15045625,20,1,0,0,35.54480549
30.16726875,20,1,0,0,36.17254005
30.18533125,20,1,0,0,37.62414188
30.208375,20,1,0,0,39.50729977
